datetime,season,weather,temp,humidity,windspeed,casual,registered,count
2011-01-17 14:00:00,4,1,31.39,44.61,10.54,46,103,149
2011-01-17 15:00:00,1,1,10.99,59.14,7.21,38,43,81
2011-01-17 16:00:00,4,1,33.42,37.97,15.2,1,190,191
2011-01-17 17:00:00,4,1,15.27,24.3,24.19,12,76,88
2011-01-17 18:00:00,3,3,18.21,82.34,26.95,36,17,53
2011-01-17 19:00:00,1,3,26.21,71.29,21.46,9,44,53
2011-01-17 20:00:00,4,4,22.63,47.26,33.15,39,107,146
2011-01-17 21:00:00,4,1,14.54,23.8,21.38,12,166,178
2011-01-17 22:00:00,2,2,21.61,89.25,47.32,18,25,43
2011-01-17 23:00:00,4,1,26.92,33.58,13.05,5,111,116
2011-01-18 00:00:00,4,3,6.27,94.46,31.37,17,100,117
2011-01-18 01:00:00,2,1,5.34,58.29,30.57,39,74,113
2011-01-18 02:00:00,3,3,18.74,47.23,14.08,8,95,103
2011-01-18 03:00:00,4,4,8.96,79.34,20.58,16,23,39
2011-01-18 04:00:00,2,4,24.93,90.15,18.27,3,116,119
2011-01-18 05:00:00,1,4,11.42,49.66,8.62,49,185,234
2011-01-18 06:00:00,3,3,17.99,52.59,23.86,5,104,109
2011-01-18 07:00:00,1,1,10.93,54.65,19.33,10,177,187
2011-01-18 08:00:00,1,1,21.45,93.79,8.92,41,199,240
2011-01-18 09:00:00,2,2,8.48,75.41,22.49,25,38,63
2011-01-18 10:00:00,4,3,5.69,39.81,21.09,10,199,209
2011-01-18 11:00:00,2,2,6.53,34.8,6.57,7,110,117
2011-01-18 12:00:00,2,4,33.63,38.43,6.56,2,158,160
2011-01-18 13:00:00,2,1,9.27,41.09,32.38,1,82,83
2011-01-18 14:00:00,2,3,26.25,38.41,35.33,17,163,180
2011-01-18 15:00:00,3,2,7.04,72.68,47.06,1,166,167
2011-01-18 16:00:00,4,2,8.24,29.27,4.35,25,20,45
2011-01-18 17:00:00,1,2,20.27,50.99,5.89,11,22,33
2011-01-18 18:00:00,1,1,18.95,70.0,2.59,36,53,89
2011-01-18 19:00:00,4,1,33.55,43.27,26.61,25,163,188
2011-01-18 20:00:00,1,1,33.35,25.22,31.14,35,142,177
2011-01-18 21:00:00,4,3,28.39,26.55,20.18,15,129,144
2011-01-18 22:00:00,1,1,23.06,30.08,39.9,13,75,88
2011-01-18 23:00:00,2,3,18.65,86.87,34.33,1,69,70
2011-01-19 00:00:00,1,2,15.69,72.63,49.29,20,165,185
2011-01-19 01:00:00,4,2,33.41,25.16,6.89,6,64,70
2011-01-19 02:00:00,4,4,23.09,51.29,2.92,10,49,59
2011-01-19 03:00:00,4,1,22.37,42.29,13.74,43,116,159
2011-01-19 04:00:00,4,2,11.96,66.24,0.95,28,86,114
2011-01-19 05:00:00,4,1,6.4,61.82,46.63,36,0,36
2011-01-19 06:00:00,3,3,33.36,58.49,15.2,47,20,67
2011-01-19 07:00:00,3,2,14.41,45.16,27.62,38,56,94
2011-01-19 08:00:00,1,1,18.28,31.02,15.9,27,146,173
2011-01-19 09:00:00,4,2,8.44,79.39,12.29,39,28,67
2011-01-19 10:00:00,1,2,30.11,90.39,7.62,3,177,180
2011-01-19 11:00:00,4,1,5.83,95.53,16.02,3,33,36
2011-01-19 12:00:00,4,2,30.02,24.69,30.77,26,80,106
2011-01-19 13:00:00,3,2,9.21,79.19,48.58,5,53,58
2011-01-19 14:00:00,3,2,31.6,78.12,27.9,33,31,64
2011-01-19 15:00:00,2,2,26.89,95.77,26.64,40,131,171
2011-01-19 16:00:00,3,3,9.94,40.23,1.76,39,29,68
2011-01-19 17:00:00,2,2,21.97,79.37,42.0,17,94,111
2011-01-19 18:00:00,2,4,14.38,24.37,2.24,43,145,188
2011-01-19 19:00:00,2,2,10.35,70.5,45.31,47,68,115
2011-01-19 20:00:00,2,1,30.78,48.07,26.93,29,28,57
2011-01-19 21:00:00,2,4,17.11,81.51,8.42,32,139,171
2011-01-19 22:00:00,1,3,16.96,89.06,22.59,19,14,33
2011-01-19 23:00:00,3,4,10.1,49.19,49.75,35,78,113
2011-01-20 00:00:00,2,4,16.49,62.05,15.25,45,52,97
2011-01-20 01:00:00,4,4,31.15,29.39,13.47,49,162,211
2011-01-20 02:00:00,3,1,15.89,53.35,5.9,4,179,183
2011-01-20 03:00:00,3,1,33.55,48.86,29.86,34,180,214
2011-01-20 04:00:00,2,1,33.39,34.65,4.46,18,141,159
2011-01-20 05:00:00,1,3,9.35,91.56,38.3,11,102,113
2011-01-20 06:00:00,2,1,10.32,31.85,45.96,25,145,170
2011-01-20 07:00:00,1,1,30.88,70.86,46.59,18,165,183
2011-01-20 08:00:00,4,4,16.78,91.21,5.4,10,85,95
2011-01-20 09:00:00,3,1,5.13,92.96,27.91,19,165,184
2011-01-20 10:00:00,4,2,13.22,83.46,4.86,8,54,62
2011-01-20 11:00:00,1,1,22.93,34.09,28.6,19,138,157
2011-01-20 12:00:00,1,3,28.98,85.39,40.75,26,66,92
2011-01-20 13:00:00,4,3,9.0,42.13,26.89,4,52,56
2011-01-20 14:00:00,1,2,8.32,93.79,43.6,9,171,180
2011-01-20 15:00:00,4,3,32.66,76.73,40.08,8,152,160
2011-01-20 16:00:00,3,3,27.53,82.82,13.83,24,189,213
2011-01-20 17:00:00,4,4,22.69,26.8,31.51,12,141,153
2011-01-20 18:00:00,3,2,28.08,66.62,0.37,31,46,77
2011-01-20 19:00:00,4,4,17.87,85.69,19.8,7,94,101
2011-01-20 20:00:00,1,4,27.75,88.93,11.9,44,88,132
2011-01-20 21:00:00,4,1,16.15,22.29,46.86,26,182,208
2011-01-20 22:00:00,1,2,12.32,95.13,20.27,21,139,160
2011-01-20 23:00:00,4,1,26.87,23.47,32.7,27,6,33
2011-01-21 00:00:00,4,1,17.59,69.16,36.6,17,176,193
2011-01-21 01:00:00,2,4,34.44,75.47,38.66,22,141,163
2011-01-21 02:00:00,1,3,15.48,28.59,36.79,40,156,196
2011-01-21 03:00:00,2,2,32.65,23.84,14.46,30,174,204
2011-01-21 04:00:00,1,3,32.99,82.79,34.3,40,141,181
2011-01-21 05:00:00,2,4,12.26,50.77,27.45,33,178,211
2011-01-21 06:00:00,3,4,28.95,28.57,29.87,6,141,147
2011-01-21 07:00:00,4,4,17.99,81.01,0.04,4,86,90
2011-01-21 08:00:00,1,4,32.53,87.93,12.91,20,135,155
2011-01-21 09:00:00,1,4,18.5,66.99,46.53,5,76,81
2011-01-21 10:00:00,4,4,27.33,32.9,14.5,44,99,143
2011-01-21 11:00:00,1,3,19.01,21.22,21.9,49,107,156
2011-01-21 12:00:00,1,1,11.83,76.06,9.33,34,64,98
2011-01-21 13:00:00,2,3,10.98,64.01,6.93,41,36,77
2011-01-21 14:00:00,1,2,17.76,72.06,10.43,22,195,217
2011-01-21 15:00:00,3,3,27.66,85.05,27.68,2,15,17
2011-01-21 16:00:00,3,4,23.15,54.74,45.95,32,147,179
2011-01-21 17:00:00,4,3,25.66,29.96,16.31,37,194,231
2011-01-21 18:00:00,1,1,13.47,95.2,16.17,22,111,133
2011-01-21 19:00:00,4,2,19.44,63.62,28.21,15,198,213
2011-01-21 20:00:00,3,3,6.33,69.22,17.84,24,31,55
2011-01-21 21:00:00,1,1,29.53,94.67,45.52,48,196,244
2011-01-21 22:00:00,1,3,34.7,94.53,18.89,15,84,99
2011-01-21 23:00:00,4,2,17.21,65.77,24.52,24,157,181
2011-01-22 00:00:00,3,3,5.33,43.81,26.67,41,147,188
2011-01-22 01:00:00,1,4,10.09,99.77,39.1,6,185,191
2011-01-22 02:00:00,4,3,24.58,74.47,28.2,7,28,35
2011-01-22 03:00:00,3,1,23.36,52.67,11.96,2,151,153
2011-01-22 04:00:00,4,3,28.64,64.79,6.2,4,128,132
2011-01-22 05:00:00,2,1,12.62,53.27,46.89,18,26,44
2011-01-22 06:00:00,1,2,27.91,91.06,40.08,6,20,26
2011-01-22 07:00:00,2,3,25.64,58.6,1.15,49,144,193
2011-01-22 08:00:00,3,2,14.68,85.88,41.08,21,91,112
2011-01-22 09:00:00,2,2,21.36,87.21,29.53,25,159,184
2011-01-22 10:00:00,2,3,9.42,85.95,25.94,49,171,220
2011-01-22 11:00:00,3,1,18.58,77.78,0.61,24,113,137
2011-01-22 12:00:00,4,2,31.44,88.39,39.04,5,97,102
2011-01-22 13:00:00,2,2,17.64,50.98,9.9,4,21,25
2011-01-22 14:00:00,4,3,30.19,29.17,36.4,37,41,78
2011-01-22 15:00:00,2,3,22.71,87.4,0.79,37,120,157
2011-01-22 16:00:00,4,3,10.76,59.85,39.82,21,189,210
2011-01-22 17:00:00,3,3,22.43,30.19,1.15,30,47,77
2011-01-22 18:00:00,2,3,20.18,29.23,11.79,21,135,156
2011-01-22 19:00:00,3,4,16.96,32.74,13.41,10,129,139
2011-01-22 20:00:00,2,3,8.59,80.08,7.88,31,132,163
2011-01-22 21:00:00,3,1,17.5,76.87,24.05,16,27,43
2011-01-22 22:00:00,3,2,7.18,36.31,14.18,40,131,171
2011-01-22 23:00:00,2,1,7.96,87.75,49.66,21,52,73
2011-01-23 00:00:00,2,1,17.48,42.5,29.0,15,99,114
2011-01-23 01:00:00,2,4,14.16,83.44,28.32,41,128,169
2011-01-23 02:00:00,1,3,32.77,59.1,11.04,14,78,92
2011-01-23 03:00:00,4,2,16.27,78.52,20.43,7,133,140
2011-01-23 04:00:00,1,1,27.74,50.51,6.2,45,87,132
2011-01-23 05:00:00,1,3,20.91,47.77,38.13,47,182,229
2011-01-23 06:00:00,3,3,26.12,87.31,16.56,2,51,53
2011-01-23 07:00:00,2,4,12.8,22.82,37.6,12,76,88
2011-01-23 08:00:00,4,4,33.26,97.98,18.58,29,23,52
2011-01-23 09:00:00,3,4,20.9,71.85,49.44,27,189,216
2011-01-23 10:00:00,1,2,29.94,54.6,8.56,8,183,191
2011-01-23 11:00:00,2,1,15.95,70.24,0.08,11,92,103
2011-01-23 12:00:00,3,4,8.01,29.82,29.74,24,151,175
2011-01-23 13:00:00,2,4,25.21,61.12,47.65,36,107,143
2011-01-23 14:00:00,3,4,5.23,98.81,32.35,20,19,39
2011-01-23 15:00:00,2,1,19.26,38.82,4.29,38,33,71
2011-01-23 16:00:00,1,1,10.78,77.78,27.02,38,14,52
2011-01-23 17:00:00,4,4,23.82,54.8,45.47,18,50,68
2011-01-23 18:00:00,1,4,34.38,72.2,0.33,7,126,133
2011-01-23 19:00:00,4,3,18.93,36.39,8.35,37,3,40
2011-01-23 20:00:00,2,4,29.52,57.64,40.73,2,52,54
2011-01-23 21:00:00,3,2,20.23,98.41,44.7,21,141,162
2011-01-23 22:00:00,1,2,19.88,35.62,35.36,0,192,192
2011-01-23 23:00:00,4,4,32.91,70.92,49.58,37,160,197
2011-01-24 00:00:00,1,1,31.7,66.05,4.51,18,123,141
2011-01-24 01:00:00,4,3,28.57,65.2,27.28,20,49,69
2011-01-24 02:00:00,1,1,13.89,69.21,34.25,12,62,74
2011-01-24 03:00:00,4,4,21.35,60.18,35.13,26,49,75
2011-01-24 04:00:00,4,2,11.72,21.35,39.67,16,92,108
2011-01-24 05:00:00,2,3,18.32,92.01,45.88,49,73,122
2011-01-24 06:00:00,4,1,19.53,86.16,18.08,19,163,182
2011-01-24 07:00:00,2,1,29.95,33.93,2.15,29,85,114
2011-01-24 08:00:00,4,4,31.88,53.06,18.12,37,96,133
2011-01-24 09:00:00,3,3,17.44,81.64,33.58,10,198,208
2011-01-24 10:00:00,3,2,5.53,98.4,10.67,26,99,125
2011-01-24 11:00:00,3,4,30.85,96.09,40.5,37,177,214
2011-01-24 12:00:00,4,3,10.23,91.95,10.99,27,168,195
2011-01-24 13:00:00,2,1,23.66,32.67,0.5,25,97,122
2011-01-24 14:00:00,2,4,5.75,93.16,25.4,38,197,235
2011-01-24 15:00:00,4,1,16.99,90.28,36.32,32,154,186
2011-01-24 16:00:00,3,1,34.58,50.16,17.48,31,29,60
2011-01-24 17:00:00,3,4,8.02,51.56,37.44,24,159,183
2011-01-24 18:00:00,2,4,17.71,56.79,21.92,23,21,44
2011-01-24 19:00:00,3,4,14.21,72.49,8.59,39,68,107
2011-01-24 20:00:00,1,4,32.15,40.87,4.53,26,148,174
2011-01-24 21:00:00,2,4,31.08,21.84,35.53,45,55,100
2011-01-24 22:00:00,3,1,12.13,31.3,19.29,21,83,104
2011-01-24 23:00:00,2,2,7.44,55.21,45.64,19,158,177
2011-01-25 00:00:00,1,2,23.81,42.56,27.01,32,100,132
2011-01-25 01:00:00,2,4,15.09,81.16,17.42,4,186,190
2011-01-25 02:00:00,2,1,25.16,28.54,17.45,28,197,225
2011-01-25 03:00:00,2,2,5.96,93.4,6.57,4,94,98
2011-01-25 04:00:00,2,2,9.0,91.63,29.69,45,170,215
2011-01-25 05:00:00,1,2,25.59,92.7,29.11,38,181,219
2011-01-25 06:00:00,4,1,11.37,79.17,40.0,16,145,161
2011-01-25 07:00:00,2,4,30.73,28.56,10.06,28,182,210
2011-01-25 08:00:00,2,4,6.76,55.05,14.54,10,28,38
2011-01-25 09:00:00,3,4,11.46,30.51,4.86,21,123,144
2011-01-25 10:00:00,2,3,34.96,99.02,14.77,30,188,218
2011-01-25 11:00:00,3,3,17.99,46.64,21.41,38,50,88
2011-01-25 12:00:00,4,3,26.09,66.83,48.2,0,75,75
2011-01-25 13:00:00,1,1,10.48,82.35,32.65,14,11,25
2011-01-25 14:00:00,1,2,23.3,93.65,39.14,18,92,110
2011-01-25 15:00:00,4,2,26.78,80.44,16.28,9,188,197
2011-01-25 16:00:00,1,1,14.43,73.96,7.23,8,70,78
2011-01-25 17:00:00,4,1,29.87,57.28,12.84,12,143,155
2011-01-25 18:00:00,4,4,23.1,68.43,12.82,44,127,171
2011-01-25 19:00:00,4,4,16.67,27.53,29.16,25,11,36
2011-01-25 20:00:00,1,3,21.73,90.71,17.07,5,61,66
2011-01-25 21:00:00,3,3,22.3,63.5,42.87,39,195,234
2011-01-25 22:00:00,4,1,9.97,23.21,49.43,43,105,148
2011-01-25 23:00:00,2,3,17.08,93.59,17.16,1,59,60
2011-01-26 00:00:00,1,2,15.3,59.14,35.25,28,80,108
2011-01-26 01:00:00,4,1,17.03,89.49,32.87,47,27,74
2011-01-26 02:00:00,4,1,27.83,88.55,9.72,11,63,74
2011-01-26 03:00:00,2,2,19.48,85.26,45.9,22,94,116
2011-01-26 04:00:00,3,4,33.21,24.91,9.97,49,71,120
2011-01-26 05:00:00,3,4,13.81,39.77,36.85,2,109,111
2011-01-26 06:00:00,3,2,17.47,90.04,17.38,49,177,226
2011-01-26 07:00:00,4,2,28.61,91.92,18.35,10,25,35
2011-01-26 08:00:00,4,3,21.38,56.65,22.77,4,167,171
2011-01-26 09:00:00,4,1,21.41,55.2,43.23,44,109,153
2011-01-26 10:00:00,1,3,6.6,34.01,7.01,9,182,191
2011-01-26 11:00:00,2,2,16.96,97.47,2.73,46,111,157
2011-01-26 12:00:00,4,3,13.12,37.05,20.1,5,158,163
2011-01-26 13:00:00,2,2,34.98,35.27,2.78,15,125,140
2011-01-26 14:00:00,2,3,14.25,72.86,34.38,30,70,100
2011-01-26 15:00:00,3,3,31.53,39.43,38.02,22,112,134
2011-01-26 16:00:00,1,4,25.29,95.1,42.74,29,4,33
2011-01-26 17:00:00,4,2,15.23,20.87,37.19,39,140,179
2011-01-26 18:00:00,3,3,21.31,20.46,45.82,19,145,164
2011-01-26 19:00:00,3,1,30.22,60.39,37.42,24,81,105
2011-01-26 20:00:00,4,3,31.5,59.04,46.8,34,118,152
2011-01-26 21:00:00,2,3,9.81,33.07,9.66,4,49,53
2011-01-26 22:00:00,3,1,15.19,59.56,24.99,46,127,173
2011-01-26 23:00:00,2,2,15.06,52.93,49.7,2,83,85
2011-01-27 00:00:00,1,4,6.26,91.23,34.08,46,112,158
2011-01-27 01:00:00,2,4,22.95,20.74,43.93,33,163,196
2011-01-27 02:00:00,1,4,30.64,98.1,1.52,11,112,123
2011-01-27 03:00:00,2,1,16.45,69.95,43.59,26,114,140
2011-01-27 04:00:00,3,3,27.2,32.15,34.89,4,103,107
2011-01-27 05:00:00,3,2,23.83,23.74,8.54,40,179,219
2011-01-27 06:00:00,1,3,16.27,63.05,1.28,21,32,53
2011-01-27 07:00:00,4,4,9.23,38.79,13.0,3,191,194
2011-01-27 08:00:00,1,3,26.28,44.09,45.79,27,198,225
2011-01-27 09:00:00,1,1,30.64,39.61,33.41,6,68,74
2011-01-27 10:00:00,2,1,25.58,72.01,45.97,47,95,142
2011-01-27 11:00:00,2,2,5.54,64.28,22.31,44,157,201
2011-01-27 12:00:00,1,2,11.49,26.24,46.83,33,95,128
2011-01-27 13:00:00,3,4,7.08,62.12,23.15,1,67,68
2011-01-27 14:00:00,2,2,22.11,83.3,10.21,8,21,29
2011-01-27 15:00:00,4,3,27.69,26.5,7.57,14,58,72
2011-01-27 16:00:00,2,1,8.32,91.18,49.69,30,7,37
2011-01-27 17:00:00,2,1,30.15,66.26,16.69,35,193,228
2011-01-27 18:00:00,4,1,21.67,96.05,8.0,48,36,84
2011-01-27 19:00:00,1,2,25.7,31.85,0.42,40,98,138
2011-01-27 20:00:00,4,1,34.14,99.49,14.28,14,55,69
2011-01-27 21:00:00,1,1,7.51,71.54,44.46,32,188,220
2011-01-27 22:00:00,1,1,32.04,65.4,26.7,30,85,115
2011-01-27 23:00:00,1,4,8.78,61.22,31.62,26,64,90
2011-01-28 00:00:00,4,4,16.79,21.89,46.12,1,102,103
2011-01-28 01:00:00,1,2,30.54,95.17,25.64,8,169,177
2011-01-28 02:00:00,3,1,32.19,71.52,41.91,42,111,153
2011-01-28 03:00:00,4,2,20.19,27.33,16.19,0,96,96
2011-01-28 04:00:00,3,1,22.82,21.68,48.86,18,176,194
2011-01-28 05:00:00,1,1,26.24,24.06,3.94,8,67,75
2011-01-28 06:00:00,2,1,29.98,68.75,36.24,1,136,137
2011-01-28 07:00:00,1,2,8.65,69.12,33.03,36,135,171
2011-01-28 08:00:00,3,2,29.3,59.97,9.58,48,57,105
2011-01-28 09:00:00,3,1,19.44,44.54,19.44,0,105,105
2011-01-28 10:00:00,4,3,18.52,62.54,15.64,45,53,98
2011-01-28 11:00:00,2,2,17.72,61.3,4.72,11,84,95
2011-01-28 12:00:00,4,4,20.28,21.55,29.24,25,47,72
2011-01-28 13:00:00,3,2,33.35,42.6,49.68,9,181,190
2011-01-28 14:00:00,1,1,21.45,24.25,27.98,46,104,150
2011-01-28 15:00:00,2,3,33.6,92.01,27.26,0,155,155
2011-01-28 16:00:00,1,1,10.41,78.02,2.02,0,100,100
2011-01-28 17:00:00,1,4,26.72,99.69,6.96,42,193,235
2011-01-28 18:00:00,2,2,29.37,44.17,25.66,30,109,139
2011-01-28 19:00:00,4,2,25.37,90.28,49.26,10,80,90
2011-01-28 20:00:00,1,1,23.21,68.24,43.83,4,127,131
2011-01-28 21:00:00,3,1,21.94,56.25,17.01,34,158,192
2011-01-28 22:00:00,1,4,30.83,37.81,27.15,10,140,150
2011-01-28 23:00:00,2,3,29.65,79.07,27.64,3,58,61
2011-01-29 00:00:00,2,4,8.67,92.33,34.27,37,81,118
2011-01-29 01:00:00,2,3,30.46,38.82,34.39,49,158,207
2011-01-29 02:00:00,4,2,17.42,34.03,39.49,38,32,70
2011-01-29 03:00:00,1,3,12.61,75.7,1.25,20,117,137
2011-01-29 04:00:00,4,3,31.09,98.16,47.18,35,52,87
2011-01-29 05:00:00,4,2,17.96,80.0,3.5,45,94,139
2011-01-29 06:00:00,2,2,29.25,42.77,23.81,27,121,148
2011-01-29 07:00:00,2,2,12.9,53.6,45.98,7,90,97
2011-01-29 08:00:00,4,4,5.12,50.75,24.38,19,120,139
2011-01-29 09:00:00,1,2,19.86,88.17,3.18,42,35,77
2011-01-29 10:00:00,3,1,8.01,81.71,11.46,45,196,241
2011-01-29 11:00:00,4,2,27.63,67.12,28.93,20,122,142
2011-01-29 12:00:00,1,2,13.28,42.0,4.39,34,33,67
2011-01-29 13:00:00,2,2,18.31,95.04,21.18,42,120,162
2011-01-29 14:00:00,2,3,7.61,72.27,16.45,31,60,91
2011-01-29 15:00:00,1,4,13.6,97.64,40.76,35,187,222
2011-01-29 16:00:00,3,2,28.44,66.41,5.51,40,2,42
2011-01-29 17:00:00,2,4,9.55,85.7,34.14,4,5,9
2011-01-29 18:00:00,2,1,24.41,85.05,20.33,44,147,191
2011-01-29 19:00:00,2,1,32.52,46.99,29.39,3,3,6
2011-01-29 20:00:00,1,2,25.4,97.12,10.28,6,100,106
2011-01-29 21:00:00,4,1,29.33,21.76,30.49,33,52,85
2011-01-29 22:00:00,2,4,8.27,81.5,33.7,19,102,121
2011-01-29 23:00:00,4,3,12.52,97.24,3.51,6,70,76
2011-01-30 00:00:00,3,2,31.84,47.11,41.22,23,189,212
2011-01-30 01:00:00,2,1,26.45,71.85,43.06,20,165,185
2011-01-30 02:00:00,2,4,24.19,64.98,3.18,8,163,171
2011-01-30 03:00:00,3,4,24.91,80.92,30.16,18,33,51
2011-01-30 04:00:00,2,1,17.43,89.29,29.7,19,5,24
2011-01-30 05:00:00,4,4,6.34,68.24,0.62,27,127,154
2011-01-30 06:00:00,1,4,28.53,85.27,17.12,31,193,224
2011-01-30 07:00:00,4,2,25.36,44.98,48.45,33,145,178
2011-01-30 08:00:00,1,4,19.18,38.29,27.77,15,26,41
2011-01-30 09:00:00,1,1,31.99,54.45,46.66,37,38,75
2011-01-30 10:00:00,4,2,15.08,74.22,33.78,49,50,99
2011-01-30 11:00:00,4,1,13.83,34.98,1.42,16,18,34
2011-01-30 12:00:00,4,3,31.18,74.43,3.89,10,95,105
2011-01-30 13:00:00,4,1,28.91,51.53,36.11,3,87,90
2011-01-30 14:00:00,3,1,20.45,83.65,27.73,39,161,200
2011-01-30 15:00:00,2,2,8.92,22.95,6.36,49,88,137
2011-01-30 16:00:00,1,4,11.45,73.44,30.7,44,23,67
2011-01-30 17:00:00,4,1,24.69,71.99,40.51,39,152,191
2011-01-30 18:00:00,4,2,16.55,95.27,37.65,41,75,116
2011-01-30 19:00:00,4,3,30.09,77.07,12.31,17,93,110
2011-01-30 20:00:00,3,2,33.5,83.7,12.91,49,197,246
2011-01-30 21:00:00,4,2,29.17,92.37,48.39,48,29,77
2011-01-30 22:00:00,4,4,16.33,74.0,44.37,47,53,100
2011-01-30 23:00:00,4,1,28.66,43.21,15.92,5,114,119
2011-01-31 00:00:00,2,3,15.54,89.58,41.2,45,77,122
2011-01-31 01:00:00,3,2,10.01,79.81,8.09,31,119,150
2011-01-31 02:00:00,4,1,6.0,53.96,9.84,4,24,28
2011-01-31 03:00:00,1,1,16.57,76.84,9.06,14,124,138
2011-01-31 04:00:00,1,2,32.11,89.42,4.39,44,4,48
2011-01-31 05:00:00,1,1,12.17,98.05,42.73,15,1,16
2011-01-31 06:00:00,3,2,11.2,96.19,28.94,47,110,157
2011-01-31 07:00:00,3,2,34.09,46.03,12.95,16,79,95
2011-01-31 08:00:00,1,2,5.75,53.74,42.43,36,102,138
2011-01-31 09:00:00,4,3,28.57,28.76,40.13,42,190,232
2011-01-31 10:00:00,3,2,14.64,39.8,5.05,14,123,137
2011-01-31 11:00:00,1,4,6.12,90.59,32.21,34,181,215
2011-01-31 12:00:00,1,1,32.53,48.87,36.09,7,165,172
2011-01-31 13:00:00,4,3,9.19,69.64,35.79,34,123,157
2011-01-31 14:00:00,2,1,21.55,73.28,36.16,35,16,51
2011-01-31 15:00:00,3,3,13.22,82.55,8.47,26,30,56
2011-01-31 16:00:00,4,4,6.96,34.62,15.75,13,128,141
2011-01-31 17:00:00,1,3,6.5,44.39,42.21,22,133,155
2011-01-31 18:00:00,1,3,8.47,55.87,44.92,19,69,88
2011-01-31 19:00:00,4,3,7.14,49.19,13.96,5,35,40
2011-01-31 20:00:00,3,1,27.82,98.63,1.15,23,135,158
2011-01-31 21:00:00,2,2,19.57,86.8,42.99,22,92,114
2011-01-31 22:00:00,2,1,15.29,58.37,18.85,35,72,107
2011-01-31 23:00:00,1,2,17.55,90.34,16.47,11,137,148
2011-02-01 00:00:00,3,1,32.87,47.81,17.35,1,23,24
2011-02-01 01:00:00,2,4,32.32,82.87,20.78,26,190,216
2011-02-01 02:00:00,3,4,26.47,37.89,18.91,31,167,198
2011-02-01 03:00:00,3,3,31.54,81.79,28.32,28,1,29
2011-02-01 04:00:00,1,4,14.59,56.52,3.95,49,19,68
2011-02-01 05:00:00,2,3,16.43,28.6,48.58,45,32,77
2011-02-01 06:00:00,4,2,23.41,41.86,46.82,39,13,52
2011-02-01 07:00:00,1,4,23.71,52.18,46.72,39,181,220
2011-02-01 08:00:00,2,2,19.45,79.94,43.96,43,54,97
2011-02-01 09:00:00,2,1,17.02,25.84,33.02,32,36,68
2011-02-01 10:00:00,2,2,34.59,72.76,11.06,28,104,132
2011-02-01 11:00:00,2,1,29.63,77.28,2.47,32,83,115
2011-02-01 12:00:00,2,2,18.05,72.31,4.97,35,112,147
2011-02-01 13:00:00,3,2,26.82,80.85,16.2,16,133,149
2011-02-01 14:00:00,1,4,13.09,34.25,25.19,9,160,169
2011-02-01 15:00:00,3,2,8.01,66.97,49.66,0,127,127
2011-02-01 16:00:00,4,4,15.57,95.29,21.77,42,49,91
2011-02-01 17:00:00,2,4,17.09,68.86,26.23,16,83,99
2011-02-01 18:00:00,1,3,5.5,68.91,34.76,41,197,238
2011-02-01 19:00:00,2,3,29.44,78.92,9.04,27,199,226
2011-02-01 20:00:00,1,1,15.78,46.66,46.64,37,78,115
2011-02-01 21:00:00,3,2,22.41,76.04,26.45,35,85,120
2011-02-01 22:00:00,1,1,7.22,93.3,13.81,44,178,222
2011-02-01 23:00:00,4,2,10.25,20.87,46.76,26,193,219
2011-02-02 00:00:00,4,3,31.69,89.61,31.27,42,188,230
2011-02-02 01:00:00,1,3,23.26,37.49,24.18,36,155,191
2011-02-02 02:00:00,1,2,33.51,56.47,29.01,45,99,144
2011-02-02 03:00:00,1,2,34.96,88.19,37.42,24,171,195
2011-02-02 04:00:00,1,3,16.16,85.91,7.73,33,139,172
2011-02-02 05:00:00,4,3,13.96,91.35,43.24,2,56,58
2011-02-02 06:00:00,2,1,30.75,95.23,47.98,28,153,181
2011-02-02 07:00:00,1,3,34.96,55.77,28.35,34,24,58
2011-02-02 08:00:00,1,2,23.89,72.51,34.11,42,14,56
2011-02-02 09:00:00,4,1,28.85,51.24,42.99,40,102,142
2011-02-02 10:00:00,4,2,28.45,48.06,18.74,9,97,106
2011-02-02 11:00:00,3,4,15.66,54.53,49.64,37,76,113
2011-02-02 12:00:00,1,1,22.23,79.45,34.03,37,180,217
2011-02-02 13:00:00,3,2,29.99,60.12,21.2,0,103,103
2011-02-02 14:00:00,4,3,25.64,85.12,33.87,0,64,64
2011-02-02 15:00:00,4,4,5.63,79.62,26.08,31,112,143
2011-02-02 16:00:00,2,2,15.1,21.64,5.58,21,122,143
2011-02-02 17:00:00,1,1,9.33,70.42,39.79,18,110,128
2011-02-02 18:00:00,3,2,11.99,54.93,28.22,34,122,156
2011-02-02 19:00:00,4,4,32.16,56.53,39.79,5,53,58
2011-02-02 20:00:00,4,1,6.11,85.47,7.75,33,166,199
2011-02-02 21:00:00,3,4,11.59,63.81,26.92,14,178,192
2011-02-02 22:00:00,2,2,14.29,90.85,38.33,43,19,62
2011-02-02 23:00:00,4,3,23.51,77.02,49.42,41,191,232
2011-02-03 00:00:00,1,3,21.02,64.23,44.22,44,88,132
2011-02-03 01:00:00,4,2,11.55,80.36,43.22,2,10,12
2011-02-03 02:00:00,1,2,9.93,23.07,12.37,49,126,175
2011-02-03 03:00:00,3,2,12.1,22.17,41.9,36,51,87
2011-02-03 04:00:00,1,1,20.08,26.67,8.46,21,53,74
